Neighborhood,ID,Afrikaans,Akan (Twi),Albanian,Amharic,Arabic,Armenian,Assyrian,Azerbaijani,Bamanankan,Belarusan,Bengali,Bikol,Bilen,Bosnian,Bulgarian,Burmese,Cantonese,Catalan,Cebuano,Chaldean Neo-Aramaic,Croatian,Czech,Dakota,Danish,Dene,Dinka,Dutch,Edo,English,Estonian,Ewe,Fijian,Finnish,French,"Fulah (Pular, Pulaar, Fulfulde)",Ga,Ganda,Georgian,German,Greek,Gujarati,Haitian Creole,Hakka,Harari,Hebrew,Hiligaynon,Hindi,Hungarian,Icelandic,Igbo,Ilocano,Italian,Japanese,Kabyle,Kannada,Kashmiri,Khmer (Cambodian),Kinyarwanda (Rwanda),Konkani,Korean,Kurdish,Lao,Latvian,Lingala,Lithuanian,Macedonian,Malagasy,Malay,Malayalam,Maltese,Mandarin,Marathi,Min Dong,Min Nan,Mohawk,Mongolian,Montagnais (Innu),Nepali,Norwegian,Oji-Cree,Ojibway,Oriya (Odia),Oromo,Ottawa (Odawa),"Pampangan (Kapampangan, Pampango)",Pangasinan,Pashto,Persian,Polish,Portuguese,Punjabi,Romanian,Rundi (Kirundi),Russian,Sarsi (Sarcee),Scottish Gaelic,Serbian,Serbo-Croatian,Shona,Sindhi,Sinhala (Sinhalese),Slovak,Slovene (Slovenian),Somali,Spanish,Swahili,Swampy Cree,Swedish,Tagalog,Tamil,Telugu,Thai,Tibetan,Tigrigna,Turkish,Ukrainian,Urdu,Uyghur,Uzbek,Vietnamese,Vlaams (Flemish),Waray-Waray,Welsh,Wolof,Wu (Shanghainese),Yiddish,Yoruba
Don Valley Village,47,0.0,1.3157894736842104,31.25,5.555555555555555,40.88669950738916,29.09090909090909,0.0,60.0,0.0,0.0,6.839622641509433,0.0,0.0,7.6923076923076925,19.230769230769234,0.0,16.95601851851852,0.0,61.53846153846154,0.0,10.344827586206897,20.0,0.0,50.0,0.0,0.0,0.0,0.0,21.94021432600113,33.33333333333333,0.0,0.0,40.0,18.83116883116883,0.0,0.0,0.0,0.0,33.33333333333333,15.483870967741936,3.5616438356164384,0.0,4.878048780487805,40.0,2.083333333333333,16.666666666666664,20.5607476635514,26.0,0.0,0.0,8.695652173913043,0.6535947712418301,13.432835820895523,0.0,25.0,0.0,2.2222222222222223,0.0,0.0,16.86046511627907,100.0,0.0,0.0,0.0,0.0,10.344827586206897,0.0,71.42857142857143,7.017543859649122,9.090909090909092,43.90787518573551,45.45454545454545,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,3.067484662576687,33.78661087866109,6.206896551724138,1.1347517730496455,1.7467248908296942,74.73684210526315,0.0,8.234019501625136,0.0,100.0,12.413793103448276,0.0,0.0,13.793103448275861,18.181818181818183,2.5210084033613445,0.0,0.8658008658008658,19.724770642201836,0.0,0.0,25.0,33.33333333333333,3.0603804797353185,19.047619047619047,25.0,0.7142857142857143,9.523809523809524,22.340425531914892,3.5000000000000004,3.32409972299169,0.0,27.27272727272727,0.6818181818181818,0.0,0.0,0.0,0.0,31.818181818181817,0.0,9.090909090909092
Hillcrest Village,48,0.0,3.9473684210526314,4.166666666666666,0.0,8.866995073891626,5.090909090909091,0.0,0.0,0.0,0.0,0.9433962264150944,0.0,0.0,0.0,11.538461538461538,16.666666666666664,26.620370370370374,0.0,0.0,0.0,3.4482758620689653,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.658582440308328,0.0,0.0,0.0,40.0,9.090909090909092,0.0,0.0,0.0,0.0,20.0,3.870967741935484,1.7808219178082192,0.0,4.878048780487805,0.0,2.083333333333333,0.0,6.5420560747663545,12.0,0.0,0.0,2.1739130434782608,0.2178649237472767,13.432835820895523,0.0,0.0,0.0,0.0,0.0,0.0,10.755813953488373,0.0,7.6923076923076925,16.666666666666664,0.0,0.0,6.896551724137931,0.0,28.57142857142857,1.7543859649122806,0.0,47.39970282317979,27.27272727272727,0.0,23.684210526315788,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.309623430962342,3.4482758620689653,0.7092198581560284,0.727802037845706,26.31578947368421,0.0,2.4918743228602382,0.0,0.0,4.137931034482759,22.22222222222222,0.0,10.344827586206897,22.727272727272727,2.5210084033613445,0.0,0.8658008658008658,5.73394495412844,5.88235294117647,0.0,0.0,3.286384976525822,1.1579818031430935,0.0,0.0,0.0,4.761904761904762,6.382978723404255,0.5,1.8005540166204987,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,45.45454545454545,0.0,9.090909090909092
Bayview Woods-Steeles,49,0.0,1.3157894736842104,4.166666666666666,0.0,4.433497536945813,3.6363636363636362,0.0,20.0,0.0,50.0,0.7075471698113208,0.0,0.0,0.0,0.0,16.666666666666664,12.789351851851851,0.0,0.0,0.0,6.896551724137931,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,12.229742432788118,11.11111111111111,0.0,0.0,0.0,9.090909090909092,0.0,0.0,0.0,0.0,13.333333333333334,5.806451612903226,0.410958904109589,0.0,0.0,0.0,2.083333333333333,16.666666666666664,2.803738317757009,12.0,0.0,0.0,2.1739130434782608,2.178649237472767,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,13.662790697674417,5.88235294117647,0.0,16.666666666666664,0.0,0.0,10.344827586206897,0.0,28.57142857142857,0.0,0.0,23.25408618127786,9.090909090909092,0.0,18.421052631578945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2269938650306749,15.271966527196653,2.0689655172413794,0.425531914893617,0.1455604075691412,17.894736842105264,0.0,3.358613217768147,0.0,0.0,4.137931034482759,11.11111111111111,0.0,3.4482758620689653,4.545454545454546,0.0,0.0,0.4329004329004329,2.981651376146789,5.88235294117647,0.0,0.0,1.4084507042253522,0.5789909015715468,4.761904761904762,0.0,0.0,0.0,6.382978723404255,0.0,0.9695290858725761,0.0,0.0,1.5909090909090908,0.0,0.0,0.0,0.0,36.36363636363637,0.0,0.0
Newtonbrook East,50,0.0,0.0,2.083333333333333,2.7777777777777777,10.344827586206897,1.8181818181818181,0.0,10.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,16.666666666666664,14.120370370370368,0.0,7.6923076923076925,0.0,0.0,10.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,12.013536379018612,11.11111111111111,0.0,0.0,0.0,5.194805194805195,0.0,0.0,0.0,3.8461538461538463,20.0,7.096774193548387,0.136986301369863,0.0,2.4390243902439024,0.0,6.25,33.33333333333333,12.149532710280374,10.0,0.0,0.0,2.1739130434782608,5.446623093681917,4.477611940298507,0.0,25.0,0.0,0.0,0.0,0.0,37.5,23.52941176470588,0.0,0.0,0.0,0.0,17.24137931034483,0.0,57.14285714285714,3.508771929824561,0.0,24.219910846953937,9.090909090909092,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.29707112970711,2.0689655172413794,1.1347517730496455,0.0,7.368421052631578,0.0,4.7670639219935,0.0,0.0,2.7586206896551726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.81651376146789,0.0,0.0,0.0,9.624413145539906,0.41356492969396197,7.142857142857142,0.0,0.0,0.0,6.382978723404255,1.5,0.9695290858725761,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,22.727272727272727,4.0,0.0
Willowdale East,51,0.0,2.631578947368421,6.25,2.7777777777777777,60.09852216748769,7.636363636363637,0.2849002849002849,80.0,0.0,0.0,5.89622641509434,0.0,0.0,7.6923076923076925,30.76923076923077,0.0,37.15277777777778,0.0,7.6923076923076925,0.0,10.344827586206897,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,41.12615153224291,11.11111111111111,100.0,0.0,20.0,31.16883116883117,0.0,0.0,0.0,1.9230769230769231,13.333333333333334,3.870967741935484,1.2328767123287672,0.0,4.878048780487805,0.0,12.5,0.0,27.102803738317753,20.0,0.0,0.0,2.1739130434782608,2.6143790849673203,100.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,23.52941176470588,0.0,83.33333333333334,0.0,0.0,6.896551724137931,0.0,100.0,15.789473684210526,0.0,100.0,72.72727272727273,0.0,92.10526315789474,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.6134969325153374,100.0,4.827586206896552,5.673758865248227,0.5822416302765648,23.157894736842106,0.0,17.009750812567713,0.0,0.0,9.655172413793103,33.33333333333333,0.0,6.896551724137931,4.545454545454546,0.0,0.0,0.8658008658008658,21.788990825688074,0.0,0.0,0.0,7.276995305164319,2.315963606286187,28.57142857142857,75.0,0.35714285714285715,9.523809523809524,19.148936170212767,2.5,3.0470914127423825,0.0,0.0,3.1818181818181817,0.0,0.0,0.0,0.0,77.27272727272727,0.0,0.0
Bayview Village,52,0.0,1.3157894736842104,10.416666666666668,2.7777777777777777,15.763546798029557,7.2727272727272725,0.2849002849002849,0.0,0.0,50.0,1.4150943396226416,0.0,0.0,0.0,15.384615384615385,0.0,16.203703703703702,33.33333333333333,7.6923076923076925,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.595976687347246,11.11111111111111,0.0,0.0,20.0,15.584415584415584,0.0,0.0,0.0,0.0,13.333333333333334,1.935483870967742,0.9589041095890412,0.0,2.4390243902439024,0.0,4.166666666666666,0.0,8.411214953271028,12.0,0.0,0.0,4.3478260869565215,0.8714596949891068,23.88059701492537,0.0,25.0,0.0,2.2222222222222223,0.0,0.0,31.686046511627907,11.76470588235294,0.0,16.666666666666664,0.0,0.0,10.344827586206897,0.0,71.42857142857143,5.263157894736842,0.0,28.306092124814263,9.090909090909092,0.0,26.31578947368421,0.0,25.0,0.0,2.5316455696202533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8404907975460123,36.29707112970711,2.0689655172413794,1.8439716312056738,0.1455604075691412,34.73684210526316,0.0,4.225352112676056,0.0,0.0,5.517241379310345,11.11111111111111,33.33333333333333,3.4482758620689653,0.0,0.0,5.555555555555555,0.0,13.53211009174312,23.52941176470588,0.0,0.0,7.042253521126761,0.5789909015715468,2.380952380952381,25.0,0.0,4.761904761904762,10.638297872340425,0.5,0.9695290858725761,0.0,9.090909090909092,1.3636363636363635,0.0,0.0,0.0,0.0,22.727272727272727,0.0,0.0
Henry Farm,53,0.0,1.3157894736842104,2.083333333333333,8.333333333333332,48.275862068965516,4.7272727272727275,0.2849002849002849,20.0,0.0,0.0,7.0754716981132075,0.0,0.0,0.0,3.8461538461538463,16.666666666666664,5.150462962962963,0.0,23.076923076923077,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,13.301372438428277,11.11111111111111,0.0,0.0,0.0,11.688311688311687,0.0,0.0,0.0,0.0,13.333333333333334,4.516129032258064,2.6027397260273974,0.0,4.878048780487805,0.0,2.083333333333333,16.666666666666664,31.775700934579437,8.0,0.0,0.0,6.521739130434782,0.4357298474945534,8.955223880597014,0.0,25.0,0.0,0.0,0.0,33.33333333333333,8.13953488372093,41.17647058823529,0.0,0.0,0.0,0.0,3.4482758620689653,0.0,57.14285714285714,26.31578947368421,0.0,20.430906389301633,72.72727272727273,0.0,0.0,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,66.66666666666666,0.0,0.0,50.0,0.0,3.6809815950920246,16.736401673640167,1.3793103448275863,1.702127659574468,0.727802037845706,18.947368421052634,50.0,4.008667388949079,0.0,0.0,2.7586206896551726,0.0,0.0,10.344827586206897,18.181818181818183,0.0,0.0,1.2987012987012987,10.091743119266056,5.88235294117647,0.0,0.0,16.901408450704224,2.8949545078577335,100.0,0.0,0.7142857142857143,9.523809523809524,4.25531914893617,1.0,6.509695290858726,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,22.727272727272727,0.0,0.0
O'Connor-Parkview,54,50.0,0.0,27.083333333333332,36.11111111111111,6.896551724137931,1.090909090909091,0.2849002849002849,10.0,0.0,0.0,11.320754716981133,0.0,0.0,15.384615384615385,46.15384615384615,0.0,1.5625,0.0,23.076923076923077,0.0,27.586206896551722,30.0,0.0,0.0,0.0,0.0,0.0,0.0,25.775521714608008,11.11111111111111,0.0,0.0,0.0,16.883116883116884,0.0,0.0,0.0,0.0,26.666666666666668,50.967741935483865,0.821917808219178,0.0,4.878048780487805,0.0,4.166666666666666,16.666666666666664,3.7383177570093453,62.0,0.0,0.0,0.0,1.9607843137254901,11.940298507462686,0.0,0.0,0.0,0.0,0.0,0.0,1.1627906976744187,5.88235294117647,0.0,16.666666666666664,50.0,0.0,65.51724137931035,0.0,0.0,0.0,0.0,1.188707280832095,0.0,0.0,2.631578947368421,0.0,0.0,0.0,2.5316455696202533,0.0,0.0,0.0,33.33333333333333,28.57142857142857,0.0,0.0,100.0,3.6809815950920246,4.497907949790795,2.7586206896551726,0.9929078014184398,0.727802037845706,6.315789473684211,50.0,1.191765980498375,0.0,0.0,10.344827586206897,22.22222222222222,0.0,17.24137931034483,0.0,13.445378151260504,0.0,0.0,6.422018348623854,5.88235294117647,0.0,25.0,16.901408450704224,2.2332506203473943,4.761904761904762,25.0,0.35714285714285715,38.095238095238095,6.382978723404255,1.0,5.540166204986149,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,9.090909090909092
Thorncliffe Park,55,0.0,0.0,33.33333333333333,22.22222222222222,59.60591133004927,0.36363636363636365,0.0,0.0,0.0,0.0,12.735849056603774,0.0,0.0,0.0,19.230769230769234,16.666666666666664,1.1574074074074074,0.0,7.6923076923076925,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,13.649182177100958,11.11111111111111,0.0,0.0,0.0,8.441558441558442,0.0,0.0,66.66666666666666,0.0,6.666666666666667,29.677419354838708,16.43835616438356,0.0,0.0,40.0,2.083333333333333,33.33333333333333,29.906542056074763,26.0,0.0,0.0,6.521739130434782,0.2178649237472767,1.4925373134328357,0.0,25.0,0.0,0.0,0.0,0.0,1.744186046511628,41.17647058823529,0.0,0.0,0.0,0.0,13.793103448275861,0.0,28.57142857142857,0.0,0.0,1.040118870728083,9.090909090909092,0.0,2.631578947368421,0.0,0.0,0.0,3.79746835443038,0.0,0.0,0.0,0.0,28.57142857142857,0.0,50.0,0.0,100.0,16.631799163179917,4.137931034482759,1.5602836879432624,6.259097525473072,10.526315789473683,0.0,1.3001083423618636,0.0,0.0,5.517241379310345,0.0,0.0,93.10344827586206,9.090909090909092,46.21848739495798,0.0,0.4329004329004329,10.77981651376147,23.52941176470588,0.0,0.0,21.830985915492956,2.8122415219189416,7.142857142857142,0.0,0.0,47.61904761904761,36.17021276595745,0.5,100.0,0.0,18.181818181818183,0.45454545454545453,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0
Leaside-Bennington,56,0.0,0.0,6.25,0.0,2.4630541871921183,0.7272727272727273,0.2849002849002849,0.0,0.0,0.0,0.4716981132075472,0.0,0.0,0.0,11.538461538461538,0.0,0.8680555555555556,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,28.840007520210563,11.11111111111111,0.0,0.0,20.0,14.935064935064934,0.0,0.0,0.0,0.0,6.666666666666667,5.161290322580645,0.0,0.0,0.0,0.0,0.0,16.666666666666664,0.0,10.0,0.0,0.0,0.0,0.6535947712418301,5.970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,1.0174418604651163,0.0,0.0,16.666666666666664,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,1.040118870728083,9.090909090909092,0.0,2.631578947368421,0.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.778242677824268,0.6896551724137931,0.7092198581560284,0.1455604075691412,2.1052631578947367,0.0,1.0834236186348862,0.0,0.0,7.586206896551724,0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,4.128440366972478,0.0,0.0,0.0,1.643192488262911,0.0,0.0,0.0,0.0,0.0,3.1914893617021276,0.5,0.2770083102493075,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,4.545454545454546,4.0,0.0
Broadview North,57,0.0,0.0,72.91666666666666,5.555555555555555,2.955665024630542,0.0,0.2849002849002849,0.0,0.0,0.0,0.7075471698113208,0.0,0.0,0.0,100.0,50.0,1.2731481481481481,0.0,15.384615384615385,0.0,10.344827586206897,30.0,0.0,0.0,0.0,0.0,0.0,0.0,14.927617973303253,33.33333333333333,0.0,0.0,0.0,11.03896103896104,0.0,0.0,0.0,0.0,20.0,80.0,0.273972602739726,0.0,0.0,0.0,0.0,0.0,3.7383177570093453,4.0,0.0,0.0,2.1739130434782608,0.4357298474945534,5.970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.5813953488372093,0.0,0.0,0.0,0.0,0.0,37.93103448275862,0.0,0.0,0.0,0.0,0.6686478454680534,9.090909090909092,0.0,2.631578947368421,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134969325153374,0.7322175732217573,2.7586206896551726,0.5673758865248227,0.0,6.315789473684211,0.0,0.7583965330444203,0.0,0.0,37.93103448275862,22.22222222222222,0.0,0.0,13.636363636363635,3.361344537815126,0.0,0.4329004329004329,5.73394495412844,0.0,0.0,0.0,6.572769953051644,0.3308519437551696,7.142857142857142,0.0,0.7142857142857143,4.761904761904762,15.957446808510639,0.0,0.8310249307479225,0.0,0.0,0.6818181818181818,0.0,25.0,0.0,0.0,4.545454545454546,0.0,0.0
Old East York,58,0.0,0.0,20.833333333333336,0.0,1.477832512315271,0.0,0.0,0.0,0.0,0.0,0.2358490566037736,0.0,0.0,7.6923076923076925,19.230769230769234,50.0,1.678240740740741,0.0,15.384615384615385,0.0,6.896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.630381650686218,22.22222222222222,0.0,0.0,0.0,3.896103896103896,0.0,0.0,0.0,0.0,13.333333333333334,57.41935483870968,0.136986301369863,0.0,0.0,0.0,0.0,0.0,1.8691588785046727,2.0,0.0,0.0,0.0,1.9607843137254901,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,0.29069767441860467,5.88235294117647,0.0,0.0,0.0,0.0,17.24137931034483,0.0,14.285714285714285,0.0,0.0,0.6686478454680534,9.090909090909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6134969325153374,0.41841004184100417,1.3793103448275863,0.5673758865248227,0.43668122270742354,0.0,0.0,0.21668472372697722,0.0,0.0,8.275862068965518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.293577981651376,0.0,0.0,0.0,3.9906103286384975,0.0,0.0,0.0,0.0,0.0,4.25531914893617,0.0,1.8005540166204987,0.0,0.0,1.5909090909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Danforth East York,59,0.0,1.3157894736842104,29.166666666666668,5.555555555555555,2.4630541871921183,0.0,0.0,0.0,0.0,0.0,0.9433962264150944,0.0,0.0,0.0,61.53846153846154,33.33333333333333,5.497685185185185,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,24.591088550479416,0.0,0.0,0.0,0.0,24.675324675324674,0.0,0.0,0.0,0.0,6.666666666666667,100.0,2.6027397260273974,0.0,0.0,0.0,0.0,0.0,6.5420560747663545,4.0,0.0,0.0,0.0,8.278867102396514,8.955223880597014,0.0,0.0,0.0,0.0,0.0,0.0,1.0174418604651163,0.0,0.0,16.666666666666664,0.0,0.0,51.724137931034484,0.0,0.0,0.0,0.0,1.8573551263001487,0.0,0.0,5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.067484662576687,0.7322175732217573,0.6896551724137931,1.5602836879432624,0.8733624454148471,4.2105263157894735,0.0,1.191765980498375,0.0,0.0,11.03448275862069,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.4329004329004329,3.89908256880734,0.0,0.0,0.0,6.103286384976526,0.49627791563275436,0.0,25.0,0.0,0.0,2.127659574468085,0.5,2.3545706371191137,0.0,0.0,0.9090909090909091,0.0,0.0,100.0,0.0,4.545454545454546,0.0,0.0
Woodbine-Lumsden,60,0.0,0.0,2.083333333333333,2.7777777777777777,0.9852216748768473,0.0,0.0,0.0,0.0,0.0,1.650943396226415,0.0,0.0,0.0,19.230769230769234,16.666666666666664,2.5462962962962963,0.0,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.928934010152284,0.0,0.0,0.0,0.0,8.441558441558442,0.0,0.0,0.0,0.0,0.0,13.548387096774196,0.0,0.0,4.878048780487805,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.1739130434782608,2.6143790849673203,5.970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.436046511627907,0.0,0.0,0.0,0.0,5.0,13.793103448275861,0.0,0.0,0.0,0.0,1.7087667161961366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41841004184100417,0.0,0.425531914893617,0.2911208151382824,5.263157894736842,0.0,0.43336944745395445,0.0,0.0,4.827586206896552,0.0,0.0,0.0,0.0,0.8403361344537815,5.555555555555555,0.0,3.669724770642202,0.0,0.0,0.0,2.5821596244131455,0.0,0.0,25.0,0.35714285714285715,0.0,1.0638297872340425,0.5,0.2770083102493075,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0
Taylor-Massey,61,0.0,1.3157894736842104,20.833333333333336,86.11111111111111,9.852216748768473,0.7272727272727273,0.0,10.0,0.0,0.0,92.21698113207547,0.0,0.0,30.76923076923077,46.15384615384615,0.0,2.083333333333333,0.0,7.6923076923076925,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.843015604436923,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,1.9230769230769231,6.666666666666667,5.161290322580645,3.5616438356164384,33.33333333333333,2.4390243902439024,60.0,0.0,0.0,19.626168224299064,6.0,0.0,0.0,6.521739130434782,0.6535947712418301,7.462686567164178,0.0,100.0,0.0,0.0,0.0,0.0,3.343023255813953,11.76470588235294,0.0,0.0,50.0,0.0,10.344827586206897,0.0,28.57142857142857,5.263157894736842,0.0,2.080237741456166,36.36363636363637,0.0,0.0,0.0,25.0,0.0,39.24050632911392,0.0,0.0,100.0,33.33333333333333,0.0,0.0,0.0,0.0,3.067484662576687,2.8242677824267783,4.827586206896552,1.8439716312056738,1.1644832605531297,27.368421052631582,50.0,1.3001083423618636,0.0,0.0,6.896551724137931,33.33333333333333,0.0,58.620689655172406,9.090909090909092,0.0,0.0,1.2987012987012987,4.81651376146789,11.76470588235294,0.0,0.0,7.276995305164319,2.315963606286187,64.28571428571429,50.0,1.4285714285714286,85.71428571428571,11.702127659574469,0.0,11.911357340720222,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,4.545454545454546,0.0,0.0
East End-Danforth,62,50.0,0.0,2.083333333333333,25.0,7.389162561576355,0.0,0.0,0.0,0.0,0.0,14.622641509433961,0.0,0.0,7.6923076923076925,3.8461538461538463,16.666666666666664,3.587962962962963,0.0,0.0,0.0,0.0,20.0,0.0,50.0,0.0,0.0,28.57142857142857,0.0,33.08892648994172,0.0,0.0,0.0,0.0,21.428571428571427,0.0,0.0,0.0,0.0,20.0,5.806451612903226,0.410958904109589,0.0,0.0,0.0,0.0,0.0,6.5420560747663545,4.0,0.0,0.0,4.3478260869565215,2.178649237472767,5.970149253731343,0.0,0.0,0.0,0.0,50.0,0.0,1.5988372093023258,11.76470588235294,7.6923076923076925,33.33333333333333,0.0,0.0,6.896551724137931,0.0,28.57142857142857,0.0,0.0,2.3031203566121845,0.0,0.0,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,1.2552301255230125,3.4482758620689653,1.702127659574468,1.455604075691412,3.1578947368421053,0.0,0.43336944745395445,0.0,0.0,4.137931034482759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73394495412844,0.0,0.0,25.0,8.215962441314554,0.49627791563275436,0.0,25.0,0.35714285714285715,23.809523809523807,6.382978723404255,1.0,6.232686980609419,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Beaches,63,50.0,0.0,0.0,0.0,0.9852216748768473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.28935185185185186,0.0,0.0,0.0,0.0,30.0,0.0,50.0,0.0,0.0,28.57142857142857,0.0,38.193269411543525,0.0,0.0,0.0,0.0,33.76623376623377,0.0,0.0,0.0,0.0,53.333333333333336,2.5806451612903225,0.0,0.0,0.0,0.0,2.083333333333333,0.0,0.9345794392523363,0.0,0.0,0.0,0.0,0.2178649237472767,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,0.436046511627907,0.0,0.0,16.666666666666664,0.0,0.0,3.4482758620689653,0.0,14.285714285714285,0.0,9.090909090909092,0.6686478454680534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3138075313807531,2.0689655172413794,0.851063829787234,0.0,3.1578947368421053,0.0,1.0834236186348862,0.0,0.0,2.0689655172413794,0.0,0.0,0.0,0.0,0.8403361344537815,0.0,0.0,3.669724770642202,0.0,0.0,0.0,0.9389671361502347,0.0,0.0,25.0,0.35714285714285715,0.0,1.0638297872340425,1.0,0.2770083102493075,0.0,0.0,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woodbine Corridor,64,0.0,0.0,2.083333333333333,13.88888888888889,1.9704433497536946,0.0,0.0,10.0,0.0,0.0,1.4150943396226416,0.0,0.0,0.0,3.8461538461538463,0.0,3.4143518518518516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.29516826471141,0.0,0.0,0.0,0.0,22.727272727272727,0.0,0.0,0.0,1.9230769230769231,6.666666666666667,5.806451612903226,0.136986301369863,0.0,2.4390243902439024,20.0,0.0,0.0,2.803738317757009,8.0,0.0,0.0,0.0,2.6143790849673203,8.955223880597014,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.5813953488372093,0.0,0.0,33.33333333333333,0.0,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,1.188707280832095,9.090909090909092,0.0,7.894736842105263,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10460251046025104,0.6896551724137931,0.9929078014184398,0.5822416302765648,2.1052631578947367,0.0,0.3250270855904659,0.0,0.0,1.3793103448275863,0.0,0.0,0.0,0.0,0.0,0.0,0.4329004329004329,2.522935779816514,0.0,0.0,25.0,0.9389671361502347,0.0827129859387924,0.0,0.0,0.0,4.761904761904762,2.127659574468085,0.5,1.2465373961218837,0.0,0.0,0.9090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0
